id_centro_vacunacion,id_ubigeo,nombre,latitud,longitud,entidad_administra
439,313,Iep Cesar Vallejo - Pomachuco,-13.334384,-73.737119,DIRESA
440,313,Plaza De Huarapari,-13.355125,-73.674054,DIRESA
469,337,Complejo Cervantes Laguna,-16.37645866,-71.54470192,DIRESA
470,337,Iiee Dean Valdivia,-16.33789303,-71.55256807,DIRESA
471,337,Iiee Felix Rivas,-16.33070982,-71.53732361,DIRESA
472,337,Iiee Francisco Bolognesi,-16.35099859,-71.54327314,DIRESA
474,337,Iiee Peruano Del Milenio,-16.35265471,-71.5499512,DIRESA
598,337,Colegio Jose De Sucre,-16.36303358,-71.54094578,ESSALUD
1958,337,IIEE LEON XIII CIRCA,-16.3509986,-71.5432731,DIRESA
2773,634,CHUGUR,-6.661456251,-78.730866646,MINSA
3035,712,UGEL-ANTA,-13.463975943,-72.146963558,MINSA
3036,712,ANTA,-13.466365311,-72.136980376,MINSA
3017,713,ANCAHUASI,-13.457100701,-72.300721428,MINSA
1681,837,CENTRO POBLADO RANTAY,-12.9243208,-74.710093,MINSA
2339,837,PLAZA PRINCIPAL RANTAY - TUCO,-12.9243208,-74.710093,MINSA
2490,865,P.S. LA MERCED,-12.787295,-74.3578365,
797,1011,Colegio Nuestra Señora Del Carmen,-13.49993401,-76.059729647,C.S. EL CARMEN
2877,1163,I.E. DEAN SAAVEDRA,-8.082029714,-79.117887096,
2878,1163,I.E. JULIO GUTIERREZ SOLARI,-8.026138823,-79.067250251,
225,1163,Complejo Deportivo Simon Bolivar,-8.08015747,-79.12207972,DIRESA
226,1163,Polideportivo Milagro,-8.02632065,-79.06779048,DIRESA
3339,1238,I.E N° 80259 - COMPIN,-7.69901,-78.62395,MINSA
3340,1238,I.E N° 80339 - CORMOT,-7.657979631,-78.725246193,MINSA
3342,1238,I.E N° 80690 - HUANCAY  - MARMOT,-7.6055,-78.6889,MINSA
43,1289,Loza Deportiva Municipal de Cieneguilla,-12.11181551,-76.81624572,MINSA
3658,1377,P.S HUANZA,-11.6557218,-76.5040504,MINSA
3659,1377,P.S ACOBAMBA,-11.54928,-76.50205,MINSA
1805,1462,COLEGIO LA SAGRADA FAMILIA,-3.772718,-73.2729904,
773,1470,I.S.T. JOAQUIN REATEGUI MEDINA,-4.50306,-73.57857,
774,1470,POLIDEPORTIVO TRONCHERO,-4.50306,-73.580629,
942,1531,Plaza De Armas De Quinistaquillas,-16.749275,-70.880412,MINSA
1665,1645,INSTITUTO SUPERIOR TECNOLOGICO J.A.E. VILQUE,-15.7662654,-70.2587485,MINSA
2890,1645,I.E.P. Nª 70040 - VILQUE,-15.764385175,-70.259426118,
2676,1863,I.E CNY,-8.3601851,-74.5695787,MINSA
151,1863,"I.E. 64103 ""diego Ferre Sosa""",-8.361984,-74.578374,MINSA
152,1863,"I.E. N°64095 ""elias Aguirre""",-8.356122,-74.59656,MINSA
153,1863,Universidad Alas Peruanas Filial Pucallpa,-8.370616,-74.56773,ESSALUD
3892,1863,POLIDEPORTIVO EL BOSQUE,-8.3745749,-74.5661921,
3367,59,COLISEO DE LA I.E Nº 102 POMACOCHAS,-6.726242816,-77.827328339,MINSA
3007,93,MUNICIPALIDAD DE PAMPAS GRANDE,-9.6574629,-77.8267218,MINSA
3529,145,LOCAL MUNICIPAL DE BAMBAS,-8.602367357,-77.997172413,MINSA
3868,209,LOZA DEPORTIVA DE TAUCA,-8.470184998,-78.037507719,
3280,387,I.E JULIO ERNESTO LAZO DIAS,-15.6829972,-72.2737528,
1938,412,PLAZA PRINCIPAL DE DISTRITO SAN ANTONIO DE CHUCA CALLE EGASA S/N,-15.839180014,-71.090937033,DIRESA
2621,412,I.E. SECUNDARIA DE PILLONES PLAZA PRINCIPAL DEL ANEXO DE PILLONES,-15.8903275,-71.1707853,DIRESA
688,427,Estadio Municipal De Mollendo,-17.01720779,-72.01277613,DIRESA
4070,582,LLAGUAN-HUASMIN,-6.911104421,-78.224592735,
2547,582,"I.E.821056, SANTA ROSA",-6.847993894,-78.316967102,
2550,582,Colegio Lagunas Pedregal,-6.950828462,-78.216391493,
2555,582,Colegio San Santiago Huasmin,-6.833495757,-78.243647148,
3917,582,COLEGIO SECUNDARIO DEL CP VISTA ALEGRE,-6.78841175,-78.350247253,
3920,582,C.E.P. 82412 - JEREZ,-6.795591731,-78.292882019,
3921,582,C.E.P.  82469 - CHUGUR,-6.753420157,-78.346174657,
2846,622,RAMADA,-6.2549095,-78.5736301,MINSA
3319,744,TINTA COLEGIO EMANCIPACION AMERICANA,-14.1410493,-71.4031235,MINSA
3297,1178,CLUB COOPERATIVO - CASA GRANDE,-7.7385747,-79.1856534,MINSA
3298,1178,I.E. 81515 MIGUEL GRAU - CASA GRANDE,-7.7463416,-79.186897,MINSA
3880,1178,I. E. 81516 LIBERTAD - CASAGRANDE,-7.742014937,-79.188515165,MINSA
204,1178,Coliseo 8 De Setiembre,-7.74614565,-79.19173167,DIRESA
205,1178,I.E. Amilcar Silva Ravines,-7.74390514,-79.18802552,MINSA
206,1178,I.E.Cebe Anexo Lache,-7.74768746,-79.18946055,ESSALUD
3289,1184,P.S. UCUNCHA,-7.1658,-77.86174,MINSA
3290,1184,I.E.JOSE CARLOS MARIATEGUI - UCUNCHA,-7.156368644,-77.868406507,MINSA
3456,1216,PLAZA ARMAS DE PARCOY,-7.969514,-77.426338,MINSA
3466,1216,ESTADIO GRAN PAJATEN - PIAS,-7.8718216,-77.5466258,MINSA
3152,1240,IE. Nª 80070 PERPETUO SOCORRO - VIRU,-8.4165196,-78.7509857,MINSA
3153,1240,IE. Nº 80702 MARIA SABINA SANDOVAL ROBLES - VIRU,-8.4090885,-78.8081614,
3154,1240,IE. Nº 80775 EL CARMELO - VIRU,-8.4092178,-78.8085011,
3156,1240,IE. Nº 80704 ANDRES AVELINO CACERES - VIRU,-8.4092178,-78.8085011,
3160,1240,IE. Nº 80073 JOSE ABELARDO QUIÑONEZ - VIRU,-8.3740462,-78.652792,
3163,1240,IE. Nº 80095 JOSE OLAYA - VIRU,-8.4477416,-78.8179956,
3164,1240,Frontis CS. RAUL HAYA DE LA TORRE - VIRU,-8.4044255,-78.8219861,
3165,1240,PS. HUANCAQUITO BAJO - VIRU,-8.466465185,-78.849114074,
3166,1240,PS. PUERTO MORIN - VIRU,-8.4036816,-78.8955695,
3167,1240,PS. SANTA ELENA - VIRU,-8.4320228,-78.8322476,
2873,1321,INEN,-12.1124415,-76.9982768,
28,1321,Estadio Municipal de Surquillo,-12.11406008,-77.00999282,ESSALUD
640,1362,Instituto Superior Tecnológico Chancay,-11.58679,-77.27033,MINSA
547,1362,Estadio   Romulo Shaw Cisneros,-11.56356,-77.27268,DIRESA LIMA
548,1362,Ie Inei N°34,-11.56084,-77.26904,DIRESA LIMA
549,1362,Instituto De Educacion Superior Tecnologico Publico De Chancay,-11.56084,-77.27033,MINSA
3656,1376,P.S VICAS,-11.7116933,-76.6018295,MINSA
184,1594,Instituto Superior Tecnologico Vicus,-5.10238933,-80.17132401,DIRESA
3647,1594,CENTRO PASTORAL VILLA NAZARET,-5.1048139,-80.1683844,DIRESA
3655,1594,CONSULTORIO SALUD MENTAL,-5.0938352,-80.16051,DIRESA
413,1594,I.E. 14619 Yapatera,-5.06035503,-80.13698238,DIRESA
414,1594,I.E. 14620 Divina Misericordia Batanes,-5.14289985,-80.10803462,DIRESA
415,1594,I.E. 14632 Mariano Melgar Sol Sol,-5.03444876,-80.18973034,DIRESA
416,1594,I.E. 15131 San Pedro,-5.09311511,-80.1581385,DIRESA
417,1594,"I.E. 15199 Zona San José Paccha,",-5.00782453,-80.22405087,DIRESA
418,1594,Local De La Municipalidad Delegada De La Encantada,-5.0943116,-80.20037679,DIRESA
419,1594,"Local Usos Multiples ""km 50""",-5.16900401,-80.18546832,DIRESA
4034,1594,INSTITUTO SUPERIOR TECNOLOGICO VICUS,-5.1034125,-80.1708546,DIRESA
4035,1594,CONSULTORIO SALUD MENTAL,-5.1034125,-80.1708546,DIRESA
4036,1594," LOCAL USOS MULTIPLES ""KM 50""",-5.170312,-80.185761,DIRESA
4037,1594,CENTRO PASTORAL VILLA NAZARET,-5.1034125,-80.1708546,DIRESA
4038,1594, LOCAL DE LA MUNICIPALIDAD LA ENCANTADA,-5.0929342,-80.1999244,DIRESA
4039,1594,I.E.14619 YAPATERA,-5.0604619,-80.1374759,DIRESA
4040,1594, I. E. 15199 Zona San José PACCHA,-5.0121371,-80.2242064,DIRESA
4041,1594,I. E. 14632 Mariano Melgar sol sol,-5.0333957,-80.1906076,DIRESA
4042,1594,I.E. 14620 Divina Misericordia Batanes,-5.143124,-80.1046232,DIRESA
3700,1627,COLISEO MUNICIPAL DE BERNAL,-5.4652318,-80.7445657,DIRESA
2226,1650,DISTRITO CAMINACA,-15.3275333,-70.0716967,MINSA
2357,1674,CENTRO DE SALUD KELLUYO,-16.727804009,-69.249375947,
2121,1702,C.S. ANTAUTA 00002962,-14.296500091,-70.293422852,
1654,1702,I.E.S. ANTAUTA,-14.293250026,-70.293967281,
1723,1714,ANTIGUO CENTRO DE SALUD,-14.915782004,-69.866146116,
3378,232,I.E.N. LUIS ALBERTO SÁNCHEZ,-9.1093479,-78.5328594,MINSA
3491,232,IE REPUBLICA ARGENTINA,-9.1257998,-78.5269911,MINSA
3677,232,IE 88388 SAN LUIS DE LA PAZ,-9.1380736,-78.5098206,MINSA
3678,232,IE 88028 ALMIRANTE MIGUEL GRAU,-9.1191707,-78.5441375,MINSA
828,232,I.E. Villa Maria - Nuevo Chimbote,-9.1198977,-78.550301518,MINSA
3474,232,PLAZA MAYOR DE NUEVO CHIMBOTE,-9.1220885,-78.5311232,MINSA
264,232,Complejo Polideportivo Casuarinas,-9.13154275,-78.5234325,ESSALUD
265,232,I.E. Augusto Salazar Bondy,-9.12720487,-78.52916537,DIRESA
266,232,I.E. Fe Y Alegria Nº 14,-9.11302933,-78.53644274,DIRESA
267,232,I.E. N°88389 Juan Valer Sandoval,-9.11647695,-78.50556971,MINSA
268,232,Plaza De Estacionamiento Real Plaza,-9.12647146,-78.53531176,DIRESA
3696,232,COUNTRY CLUB  DE BUENOS AIRES,-9.1249271,-78.5324345,MINSA
475,343,Colegio Mandil Azul,-16.40285855,-71.49542524,ESSALUD
476,343,Coliseo Municipal Del Niño,-16.40278201,-71.51174259,ESSALUD
477,343,Ie 40139 Andres Avelino Caceres,-16.40165587,-71.48889109,ESSALUD
478,343,Loza Deportiva La Rinconada,-16.39856632,-71.49402453,ESSALUD
479,343,Madre Del Divino Amor,-16.40399421,-71.50963632,ESSALUD
578,346,Colegio General Velazco Alvarado Primaria,-16.41287218,-71.46758652,DIRESA
4089,346,MALL AVENTURA PLAZA,-16.4176876,-71.5158027,
4095,346,COLISEO MIGUEL GRAU,-16.4118467,-71.4940115,
4048,346,COMPLEJO 15 DE AGOSTO,-16.4130344,-71.5012955,
278,346,I.E. José Carlos Mariategui,-16.415771,-71.512674,DIRESA
279,346,I.E. Julio C. Tello,-16.417628,-71.492632,DIRESA
280,346,I.E. Paola Fraysinetti,-16.412773,-71.491481,DIRESA
281,346,I.E. Santa María De La Paz,-16.433862,-71.491225,DIRESA
713,346,Campo Deportivo,-16.41819876,-71.47408904,DIRESA
714,346,Iiee Heroes Del Cenepa,-16.42672048,-71.4976845,DIRESA
715,346,Iiee Heroes Del Pacifico,-16.41923627,-71.48411166,DIRESA
716,346,Parque De Cesar Vallejo,-16.41985403,-71.50756544,DIRESA
282,346,I.E. Teobaldo Paredes,-16.412237,-71.498803,DIRESA
283,346,I.E. Virgen Del Carmen,-16.417525,-71.472184,DIRESA
284,346,Parque Nuevo Perú,-16.424503,-71.497225,DIRESA
3223,346,I.E. PADRE PEREZ DE GUEREÑU,-16.4200965,-71.4936806,DIRESA
587,349,Ii.Ee 40192 Quequeña,-16.55717847,-71.45142964,DIRESA
1936,406,I.E. CARLOS LA FUENTE LARRAURI CALLE JUNIN S/N,-15.9953664,-71.8292272,DIRESA
3546,450,I.E.P. LA COMPANIA 38343,-13.069214743,-74.255048819,
3501,450,I.E. MARISCAL ANTONIO JOSE DE SUCRE,-13.057777198,-74.216510729,
2955,609,POLI DEDPORTIVO DE LA MUNICIPALIDAD,-6.501931257,-78.493189619,DIRESA
2850,612,I.E. SANTISIMA TRINIDAD,-7.349197252,-79.030329812,DIRESA
2314,662,"Institución Educativa ""María Auristela Sánchez Quiroz""",-7.0013661,-78.8522872,
2315,662,"Institución Educativa ""Manuel Sánchez Díaz""",-7.0014805,-78.8518891,
2316,662,Coliseo Multiusos San Miguel,-7.0007634,-78.8492716,DIRESA
48,690,Plaza Casanave,-12.060463,-77.140697,MINSA
58,690,Real Felipe,-12.06277531,-77.14913358,ESSALUD
3114,726,SAN SALVADOR,-13.455035961,-71.818615663,MINSA
3067,792,CAMANTI,-13.2311964,-70.7540389,
931,963,Colegio I.E. Nª 32496 - Anda,-9.05839,-76.0758,
293,993,Colegio Data Systems Ingenieros,-14.07962398,-75.7500497,HOSPITAL REGIONAL DE ICA
294,993,Escuela 23007 Judith Aybar De Granados - Ica,-14.05840993,-75.73049986,MINSA
296,993,Inicial – Jardín Rincon De Cachiche N° 03,-14.094,-75.7356,MINSA
297,993,Institucion Educativa El Huarango Secundaria,-14.07723586,-75.76638882,MINSA
298,993,Ipd Club Del Pueblo Ica,-14.07802928,-75.73141044,ESSALUD
299,993,Ipd. Complejo Deportivo San Isidro,-14.07464553,-75.73402239,MINSA
767,993,Colegio 23007 Judith Aybar De Granados,-14.05843595,-75.73043549,HOSPITAL SANTA MARIA DEL SOCORRO
768,993,"Polideportivo Club Del Pueblo ""vacunacar""",-14.07797077,-75.73140549,HOSPITAL FELIX TORREALVA
557,993,"Estacionamiento Del Centro Comercial ""el Quinde"" ""vacunacar""",-14.07428341,-75.73970865,C.S. LA PALMA
558,993,Estacionamiento Del Centro Comercial Plaza Sol,-14.06946715,-75.72789647,C.S. LA PALMA
233,1166,Coliseo Luz Marina Neyra De Fernandez,-8.17044266,-79.00904936,DIRESA
3857,1226,ESTADIO MUNICIPAL - SARIN,-7.9329235,-77.8595963,MINSA
8,1302,Clínica Delgado,-12.11358741,-77.0332275,PRIVADO
24,1302,Estadio Manuel Bonilla,-12.10989957,-77.0526966,MINSA
4109,1358,MERCADO MONUMENTAL HUARAL,-11.495404068,-77.203844694,
4110,1358,MERCADO MODELO HUARAL,-11.516438895,-77.199742508,
313,1358,Colegio Nuestra Señora Del Carmen,-11.495577,-77.209441,DIRESA LIMA
314,1358,Coliseo Campeones De Huaral,-11.496574,-77.216209,MINSA
315,1358,Ie 20449 Andres De Los Reyes,-11.493961,-77.198614,MINSA
3039,1358,YUKAI,-11.497195195,-77.21567138,MINSA
1875,1358,BOULEVAR GASTRONOMICO CULTURAL RETES,-11.4737853,-77.2254471,MINSA
1876,1358,CLUB SOCIAL DE HUARAL,-11.4941667,-77.2116667,MINSA
3622,1371,PUESTO DE SALUD ANTIOQUIA,-12.08002,-76.50913,MINSA
3617,1389,P.S TANTARANCHE,-12.1135714,-76.1824254,MINSA
3618,1389,C.S CARHUAPAMPA,-12.03894,-76.11976,MINSA
2433,1443,P.S QUINCHES,-12.30764,-76.14571,DIRESA LIMA
1787,1453,COLEGIO 60004 - JUAN PABLO  EX CNI,-3.7633528,-73.2563147,
345,1453,COLEGIO SANTO CRISTO DE BAGAZAN Nº 60014,-3.76189,-73.26149,MINSA
346,1453,COLEGIO MARISCAL OSCAR  R. BENAVIDES,-3.748285,-73.251739,ESSALUD
348,1453,COLEGIO MAYNAS,-3.734181,-7.3251739,ESSALUD
4124,1768,I.E 0336 LAS FLORES DE MOMONAQUIHUA,-6.6656,-76.4698,
4125,1768,I.E  0337 ARISA LOZANO RIOS MAMONAQUIHUA,-6.6487,-76.4328,
4126,1768,I.E 0586 ALTO ANDINO,-6.670167,-76.55777,
3733,1768,0282 MARIA HIDALGO TORRES,-6.5114,-76.4836,MINSA
110,43,Colegio Blas Balera,-6.105349927,-77.95032019,MINSA
111,43,Coliseo De Lamud,-6.1388389,-77.9515602,MINSA
3735,86,COMPLEJO DEPORTIVO DE CHACCHAN,-9.4950639,-77.8597701,MINSA
3837,86,COMUNIDAD SAN PEDRO,-9.4110617,-77.8545782,MINSA
3838,86,COMUNIDAD DE HUANCHUY,-9.4944942,-77.8606763,
3455,86,IE 86061,-9.4950639,-77.8597701,MINSA
3704,86,ATAQUERO - COMUNIDAD DE PUMA PUCLLANAN,-9.4110617,-77.8545782,MINSA
3705,86,COMUNIDAD DE CHIPRE,-9.4950639,-77.8597701,MINSA
258,89,Ciudad Universitaria De La Unasam,-9.51755841,-77.52457101,ESSALUD
259,89,Complejo Deportivo Videnita,-9.49508143,-77.53996966,ESSALUD
260,89,I.E.P Nuestra Señora Del Sagrado Corazon De Jesus,-9.5154781,-77.53261695,MINSA
3268,89,PUESTO DE SALUD UNCHUS,-9.520072633,-77.491746217,DIRESA
2826,89,ATIPAYAN,-9.5411236,-77.5653099,MINSA
2827,89,QUENUAYOC,-9.5237741,-77.555745681,MINSA
2778,89,I.E. JESUS NAZARENO 87003-1,-9.511492596,-77.525780767,MINSA
2861,89,INSTITUCION EDUCATIVA NUESTRA SEÑORA DE LA ASUNCION,-9.476022263,-77.537508663,MINSA
2982,89,HUAYAWILLCA,-9.5411236,-77.5653099,DIRESA
2984,89,SANTA ROSA DE CANSHAN,-9.551672118,-77.568313974,DIRESA
2991,89,PUESTO DE SALUD LLUPA,-9.518339978,-77.478544385,DIRESA
2993,89,PUESTO DE SALUD HUANCHAC,-9.507898889,-77.513895899,DIRESA
2999,89,PUESTO DE SALUD MARIAN,-9.513597294,-77.503570481,DIRESA
3042,89,PUESTO DE SALUD SHECTA,-9.493805491,-77.573605652,MINSA
3043,89,PUESTO DE SALUD PARIA,-9.490003494,-77.51713134,MINSA
3044,89,PUESTO DE SALUD CURHUAZ,-9.496432002,-77.523547184,MINSA
3045,89,PUESTO DE SALUD MARCAC,-9.483998153,-77.539726269,MINSA
791,89,I.E. Jorge Basadre Grohman - Huaraz,-9.520639227,-77.526018714,
792,89,Iestp Eleazar Guzmán Barrón - Huaraz,-9.51556799,-77.526290511,
793,89,Jardín Infantil 123 - Centenario- Independencia.,-9.51905237,-77.531958498,MINSA
2599,186,I.E.P JOSE CARLOS MARIATEGUI,-8.98837963,-77.460301086,MINSA
2646,186,I.E.P PADRE HUGO DE CENSI,-8.975923433,-77.431801074,MINSA
2647,186,I.E.P JUAN PABLO II DE LLUYCHOCOLPAN,-8.976821545,-77.473160737,MINSA
2648,186,I.E.P JORGE CHAVEZ DE CHINGUIL,-8.989042819,-77.497858518,MINSA
3609,186,CAMPO DEPORTIVO LLUMPA,-8.9634202,-77.4587239,
3805,203,Caserío santa Ana,-8.317484785,-77.901422643,
3806,203,Caserío cruz pampa,-8.36797116,-77.972737216,
3807,203,Caserio San jose,-8.382003429,-77.978359126,
3944,203,MORAYPAMPA,-8.372047151,-77.965184116,
3400,215,COAR - CATAC,-9.808968996,-77.425793675,
3414,215,PUESTO SALUD PAMPA DE LAMPAS,-10.058482667,-77.273859493,
1773,422,I.E. victor raul haya de la torre,-15.547752274,-72.918590086,
1850,422,I.E. victor raul haya de la torre,-15.548,-72.918,DIRESA
130,493,I.E.P. Santa Rosa De Lima,-14.68641667,-74.11954333,MINSA
131,493,I.E.S. Nuestra Señora Del Perpetuo Socorro,-14.68641667,-74.11954333,MINSA
132,493,Instituto Superior Pedagogico De Puquio,-14.68786996,-74.12128138,MINSA
2838,628,COLISEO CERRADO SANTA CRUZ DE CUTERVO,-6.09508,-78.8528732,MINSA
3274,636,I.E. SEÑOR DE HUAMANTANGA,-5.7072909,-78.811736849,MINSA
378,636,I.E Villanueva Pinillos,-5.70746588,-78.81735276,MINSA
379,636,I.E. Jaen De Bracamoros,-5.69519003,-78.80832461,MINSA
380,636,I.E. Sagrado Corazon,-5.70857266,-78.81437671,ESSALUD
381,636,Institucion Educativa San Luis Gonzaga Fe Y Alegria,-5.71490127,-78.80921569,MINSA
382,636,Institucion Educativa Señor De Los Milagros,-5.72003743,-78.80140981,MINSA
383,636,Institucion Educativa Victor Raul Haya De La Torre,-5.71447681,-78.80295977,MINSA
384,636,Loza Deportiva Las Flores,-5.7041135,-78.80162904,MINSA
385,636,Loza Deportiva Los Aromos,-5.71573563,-78.80556325,MINSA
388,636,Institucion Educativa Inmaculada Concepcion - 16049,-5.715004,-78.796257,MINSA
389,636,Loza Deportiva Fila Alta - 3era Etapa,-5.746612,-78.78926,MINSA
2322,671,"Institución Educativa ""San Gregorio""",-7.0572153,-79.0973641,DIRESA
533,787,Colquepata,-13.36011074,-71.67348015,DIRESA
3034,803,CHINCHERO,-13.395745135,-72.052024898,
2129,891,AUDITORIO DE LA MUNICIPALIDAD DE AHUAYCHA,-12.40739,-74.8914215,DIRESA
398,1151,Parroquia San Juan Bautista,-12.060299,-75.289296,MINSA
3472,1208,COLISEO MUNICIPAL BULDIBUYO -,-8.127423827,-77.395020172,MINSA
26,1298,Estadio Municipal de Chosica,-11.94148601,-76.69588549,MINSA
551,1298,Explanada De Vacunacion  Del Establecimiento De Salud Sagrado Corazon De Jesus,-12.00721233,-76.95577008,MINSA
554,1298,Loza Deportiva Valle Triunfo,-11.98535856,-76.94972662,MINSA
893,1298,Ie Manuel Fernando Cabrel Nicho  - Cajamarquilla,-11.986643395,-76.899016642,MINSA
2405,1298, EXPLANADA DE VACUNACIÓN  DEL ESTABLECIMIENTO DE SALUD SAGRADO CORAZÓN DE JESUS,-12.0072123,-76.9557701,MINSA
2419,1298,LOZA DEPORTIVA VALLE TRIUNFO,-11.9853586,-76.9497266,MINSA
663,1523,Complejo Deportivo De Omate,-16.674621,-70.972826,MINSA
3990,1649,Centro de Promoción y Vigilancia Calapampa-Asillo-Azángaro,-14.726261054,-70.327778131,MINSA
3878,1649,I.E.S. SILLOTA-PROGRESO-AZANGARO-PUNO,-14.674099386,-70.313986338,MINSA
1763,1649,P.S. Ñaupapampa,-14.759427013,-70.302422043,
2798,1649,C.S. ASILLO-AZANGARO-PUNO-PERU,-14.791741904,-70.356219731,MINSA
3259,1649,TAMBO COM. MACHARIRI CENTRAL-ASILLO-AZANGARO-PUNO,-14.686799653,-70.358685749,MINSA
2737,1649,I.E.P. 72002 SEÑOR DE LOS MILAGROS  ASILLO- AZANGARO-PUNO- PERU,-14.786169717,-70.351818058,MINSA
2919,1649,P.S. ÑAUPAPAMPA-AZANGARO-PUNO-PERU,-14.751934398,-70.303274868,MINSA
3771,1649,PLAZA DE ARMAS DE ASILLO-AZANGARO- PUNO,-14.786491945,-70.354146383,
462,80,I.E. Cesar Abraham Vallejos Mendoza Cumba,-5.9358136,-78.6645672,DIRESA
464,80,Institución Educativa - Nueva Esperanza,-5.9264233,-78.5254767,DIRESA
3866,122,LOCAL COMUNAL - LLAMAC - PACLLON - MR. CHIQUIAN,-10.197910348,-77.031523804,MINSA
3865,122,IE. TUPAC AMARU - PACLLON - MR. CHIQUIAN,-10.233112268,-77.068478406,MINSA
3449,142,IE AGROPECUARIO YAUTAN,-9.5101851,-77.9951381,MINSA
3663,142,IE 88311 JOSE GALVEZ EGUSQUIZA,-9.4859714,-77.9766177,MINSA
3668,142,IE 88289,-9.478072,-77.9287106,
3669,142,IE 88128 ALFONSO UGARTE,-9.4859714,-77.9766177,MINSA
3736,142,TOMEQUE Y CAPOSO,-9.4566667,-78.0441667,MINSA
3738,142,NUEVO KAQUI,-9.5119167,-77.9968719,MINSA
2368,286,I.E. PRIMARIA (HUGO ALEJANDRINO BERRIOS DE CASAS) - SABAINO,-14.32663,-72.9516979,
2678,563,Coliseo San Sebastian,-7.163213588,-78.514022224,DIRESA
2680,563,Coliseo Cumbe Mayo,-7.159498434,-78.523021035,DIRESA
2681,563,Colegio Cristo Rey,-7.149319178,-78.523826405,MINSA
2685,563,Colegio Divino Maestro,-7.176117754,-78.498817186,MINSA
2686,563,Oficinas Yanacocha,-7.185229608,-78.488737445,MINSA
2688,563,Coliseo UNC,-7.16561122,-78.494380813,MINSA
2689,563,Vacuna Activa - UNC,-7.165605897,-78.494590025,MINSA
2690,563,C.C. El Quinde - Ex. Paris,-7.147683358,-78.510384411,MINSA
3086,563,Plataforma Magna Vallejo,-7.164919153,-78.504090178,
3087,563,VacunaCar El Quinde,-7.148215618,-78.50960819,
3088,563,Grass Sintetico Mollepampa,-7.185281558,-78.502505701,
3090,563,Qhapac Ñan,-7.163697406,-78.494499392,ESSALUD
3178,563,Penal Huacariz,-7.189182882,-78.486631298,DIRESA
3754,563,Coliseo San Sebastian2,-7.163157071,-78.513926221,DIRESA
3755,563,Coliseo Cumbe Mayo2,-7.159330142,-78.522879434,DIRESA
2952,607,COLISEO MUNICIPAL,-6.379439615,-78.559418018,DIRESA
2953,607,COLISEO MUNICIPAL,-6.369886014,-78.483887012,DIRESA
2591,689,COLISEO MULTIUSOS DE YAUYUCAN,-6.674199924,-78.819437373,
2592,689,PUESTO DE SALUD PUCHUDEN,-6.6923537,-78.8582689,
2594,689,PUESTO DE SALUD YANACU ALTO,-6.663725,-78.871634,
524,740,Ie N°56465 Llaquepata,-14.3575,-71.16959,MINSA
1686,894,COLISEO CERRADO HUACHOCOLPA,-12.0484639,-74.594108,DIRESA
1757,948,P.S. Miraflores,-9.496698,-76.819212,
934,964,Estadio De Mayobamba,-8.60595,-77.1976,
803,1001,Estadio Mauro Bonifaz,-13.929392551,-75.670428992,C.S. LOS MOLINOS
795,1009,Plaza De Armas Chavin,-13.097967229,-75.948909145,P.S. CHAVIN
365,1243,Institución Educativa-Rosa Flores de Oliva-Chiclayo,-6.7693944,-79.866649,DIRESA
3046,1243,Hospital Las Mercedes-Chiclayo,-6.772405164,-79.842552627,
3057,1243,Hospital Regional Lambayeque-Chiclayo,-6.762051989,-79.862886067,
3842,1243,MALL AVENTURA CHICLAYO,-6.762600518,-79.86125626,
1794,1243,Institución Educativa-San José-Chiclayo,-6.774472274,-79.848342479,
1812,1243,Institución Educativa-Karl Weiss-Chiclayo,-6.774601791,-79.830473139,
1813,1243,Casa Comunal de la Juventud-Chiclayo,-6.773506397,-79.844888993,
2106,1418,PLAZA DE ARMAS DE NAVAN,-10.8356,-77.0122,MINSA
879,1529,Local Comunal Matalaque,-16.481118,-70.826754,MINSA
410,1576,Plaza De Armas De La Paz,-4.64022468,-79.71526757,MINSA
1649,1641,I.E. Primaria 70091 Laraqueri,-16.1504901,-70.0662749,MINSA
2353,1671,COLISEO CERRADO JULI,-16.2177858,-69.4649059,
3876,1671,MUSEO JULI,-16.205724294,-69.459591228,
3808,1671,PS. CASIMUYO,-16.211244634,-69.463627145,
3809,1671,C.S. PUEBLO LIBRE RED CHUCUITO,-16.21338749,-69.467747019,
3810,1671,P.S. SORAPA,-16.213717158,-69.466545389,
3811,1671,P.S. CCAJE,-16.214953408,-69.463455484,
3812,1671,C.S. MOLINO,-16.216354482,-69.464313791,
3813,1671,P.S. SANTIAGO MUCHO CHAMBILLA,-16.215118241,-69.462854669,
3814,1671,P.S. PASIRI,-16.215365489,-69.463541315,
3815,1671,P.S. QUERUMA,-16.213222655,-69.467317865,
3816,1671,P.S. YACANGO,-16.215859986,-69.466802881,
3817,1671,P.S. COLLPAJAHUIRA,-16.21577757,-69.468090341,
3818,1671,HOSPITAL ROR JULI,-16.215200657,-69.463369653,
3819,1671,ESSALUD JULI,-16.215859986,-69.464828775,
3820,1671,P.S. CHALLAPAMPA,-16.216024818,-69.463369653,
3821,1671,P.S. CALLACAMI,-16.216024818,-69.462168024,
3822,1671,C.S. ZEPITA,-16.214788575,-69.459593103,
3373,1671,IEP - 71004 (892),-16.211831538,-69.460154776,MINSA
